overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.45	a thief	a celebrity	21	UKtrst	1	9	1	simplified	impersonal	d	No	8.28853445941392	N/A	-1	0.765432432	0.041375509	0.469135135	-1	1	FALSE	-0.530864865	1	0.45	0.631848730969754	7.65668572844416
0.55	an orphan	a celebrity	21	UKtrst	1	101	1	simplified	impersonal	k	Yes	7.4899708988348	N/A	-1	0.296142857	0.042605798	0.592285714	1	1	TRUE	0.407714286	1	0.55	-0.16692488328922	7.65689578212402
0.55	a pedophile	a convict	21	UKtrst	1	15	1	simplified	impersonal	d	No	7.70481192293259	N/A	-1	0.702255639	0.041505171	0.595488722	-1	1	FALSE	-0.404511278	1	0.55	0.0479169041116352	7.65689501882096
0.55	a convict	a billionaire	21	UKtrst	1	2	1	simplified	impersonal	d	No	7.45356187164337	N/A	-1	0.735190083	0.041215653	0.529619835	-1	1	FALSE	-0.470380165	1	0.55	-0.0559095910339495	7.50947146267732
0.55	a university student	an addict	21	UKtrst	1	5	1	simplified	impersonal	k	Yes	8.03398273468322	N/A	-1	0.747678261	0.040267682	0.504643478	1	1	TRUE	0.495356522	1	0.55	0.385973897449127	7.64800883723409
0.55	a convict	a pedophile	21	UKtrst	1	20	1	simplified	impersonal	k	Yes	8.03722003113301	N/A	-1	0.702255639	0.041505171	0.595488722	1	1	TRUE	0.404511278	1	0.55	0.38032425608306	7.65689577504995
0.55	a soldier	a celebrity	21	UKtrst	1	120	1	simplified	impersonal	k	Yes	7.16239749735572	N/A	-1	0.270929204	0.040423826	0.541858407	1	1	TRUE	0.458141593	1	0.55	-0.494498284768303	7.65689578212402
0.55	an olympian	an addict	21	UKtrst	1	79	1	simplified	impersonal	k	Yes	8.26333266743997	N/A	-1	0.263972973	0.04031209	0.527945946	1	1	TRUE	0.472054054	1	0.55	0.606436885315945	7.65689578212402
0.55	an addict	a mentor	21	UKtrst	1	11	1	simplified	impersonal	d	No	7.71467747380093	N/A	-1	0.746537815	0.04073616	0.50692437	-1	1	FALSE	-0.49307563	1	0.55	0.0578139854803625	7.65686348832056
0.55	a nun	a soldier	21	UKtrst	1	7	1	simplified	impersonal	d	No	7.92008319905323	N/A	-1	0.287650407	0.041256931	0.575300813	-1	1	FALSE	-0.424699187	1	0.55	0.264553702213047	7.65552949684019
0.55	a celebrity	an orphan	21	UKtrst	1	17	1	simplified	impersonal	d	No	7.70571282389443	N/A	-1	0.296142857	0.042605798	0.592285714	-1	1	FALSE	-0.407714286	1	0.55	0.0488171591211666	7.65689566477326
0.55	a soldier	a homeless adult	21	UKtrst	1	40	1	simplified	impersonal	d	No	8.1870210673435	N/A	-1	0.277257813	0.040901469	0.554515625	1	0	TRUE	0.445484375	0	0.55	0.530125285219484	7.65689578212402
0.55	a member of parliament	a hooligan	21	UKtrst	1	41	1	simplified	impersonal	k	Yes	7.45240245122364	N/A	-1	0.707463636	0.044322941	0.585072727	1	1	TRUE	0.414927273	1	0.55	-0.204493330900383	7.65689578212402
0.55	a member of parliament	an orphan	21	UKtrst	1	74	1	simplified	impersonal	d	No	7.47986413116503	N/A	-1	0.258554545	0.040329428	0.517109091	-1	1	FALSE	-0.482890909	1	0.55	-0.177031650958995	7.65689578212402
0.65	a nun	an orphan	21	UKtrst	1	30	1	simplified	impersonal	d	No	7.29369772060144	N/A	-1	0.310721311	0.042338439	0.621442623	-1	1	FALSE	-0.378557377	1	0.65	-0.363198061521976	7.65689578212341
0.65	an elderly person	a celebrity	21	UKtrst	1	23	1	simplified	impersonal	k	Yes	7.55747290161475	N/A	-1	0.306889908	0.045726782	0.613779817	1	1	TRUE	0.386220183	1	0.65	-0.0994228800828401	7.65689578169759
0.65	a convict	a rapist	21	UKtrst	1	34	1	simplified	impersonal	k	Yes	7.69984240739699	N/A	-1	0.683222222	0.04051228	0.633555556	1	1	TRUE	0.366444444	1	0.65	0.0429466252729789	7.65689578212401
0.65	a convict	a celebrity	21	UKtrst	1	44	1	simplified	impersonal	d	No	7.78113850984502	N/A	-1	0.697247934	0.041301884	0.605504132	-1	1	FALSE	-0.394495868	1	0.65	0.124242727720994	7.65689578212402
0.65	a mentor	a member of parliament	21	UKtrst	1	25	1	simplified	impersonal	k	Yes	7.7332456465298	N/A	-1	0.309752212	0.043319427	0.619504425	1	1	TRUE	0.380495575	1	0.65	0.0763498644713341	7.65689578205846
0.65	a convict	a member of parliament	21	UKtrst	1	38	1	simplified	impersonal	d	No	7.65586401761606	N/A	-1	0.65695	0.044248853	0.6861	-1	1	FALSE	-0.3139	1	0.65	-0.00103176450796472	7.65689578212402
0.65	a university student	a celebrity	21	UKtrst	1	70	1	simplified	impersonal	k	Yes	7.59588991771854	N/A	-1	0.345309091	0.04392244	0.690618182	1	1	TRUE	0.309381818	1	0.65	-0.0610058644054829	7.65689578212402
0.65	a terrorist	a convict	21	UKtrst	1	35	1	simplified	impersonal	d	No	7.25276241805319	N/A	-1	0.6673125	0.042477667	0.665375	-1	1	FALSE	-0.334625	1	0.65	-0.404133364070828	7.65689578212402
0.65	a judge	an orphan	21	UKtrst	1	53	1	simplified	impersonal	d	No	7.39878627541995	N/A	-1	0.323033613	0.042021449	0.646067227	-1	1	FALSE	-0.353932773	1	0.65	-0.258109506704073	7.65689578212402
0.65	a homeless adult	an elderly person	21	UKtrst	1	117	1	simplified	impersonal	d	No	7.63191651307125	N/A	-1	0.317927419	0.04210367	0.635854839	-1	1	FALSE	-0.364145161	1	0.65	-0.0249792690527695	7.65689578212402
0.65	an elderly person	a judge	21	UKtrst	1	52	1	simplified	impersonal	k	Yes	7.15695636461564	N/A	-1	0.333735043	0.044677328	0.667470085	1	1	TRUE	0.332529915	1	0.65	-0.499939417508385	7.65689578212402
0.65	a pedophile	a terrorist	21	UKtrst	1	112	1	simplified	impersonal	k	Yes	7.34018683532012	N/A	-1	0.304528455	0.040227584	0.609056911	-1	0	FALSE	-0.390943089	0	0.65	-0.316708946803906	7.65689578212402
0.65	an orphan	a nun	21	UKtrst	1	118	1	simplified	impersonal	k	Yes	8.07775756373692	N/A	-1	0.310721311	0.042338439	0.621442623	1	1	TRUE	0.378557377	1	0.65	0.420861781612899	7.65689578212402
0.65	a pedophile	a rapist	21	UKtrst	1	83	1	simplified	impersonal	d	No	9.11932097358901	N/A	-1	0.323461538	0.041905202	0.646923077	-1	1	FALSE	-0.353076923	1	0.65	1.46242519146499	7.65689578212402
0.75	an adult	a nun	21	UKtrst	1	97	1	simplified	impersonal	k	Yes	7.64969262371151	N/A	-1	0.387950413	0.042364472	0.775900826	1	1	TRUE	0.224099174	1	0.75	-0.00720315841250674	7.65689578212402
0.75	a soldier	an astronaut	21	UKtrst	1	51	1	simplified	impersonal	k	Yes	7.72621265050753	N/A	-1	0.641306452	0.043707065	0.717387097	1	1	TRUE	0.282612903	1	0.75	0.0693168683835079	7.65689578212402
0.75	a judge	an adult	21	UKtrst	1	19	1	simplified	impersonal	d	No	7.71289096149013	N/A	-1	0.391525424	0.042230977	0.783050847	-1	1	FALSE	-0.216949153	1	0.75	0.0559951974076993	7.65689576408243
0.75	a hooligan	a terrorist	21	UKtrst	1	92	1	simplified	impersonal	k	Yes	7.44483327389219	N/A	-1	0.621059322	0.043965567	0.757881356	1	1	TRUE	0.242118644	1	0.75	-0.212062508231828	7.65689578212402
0.75	an adult	an elderly person	21	UKtrst	1	32	1	simplified	impersonal	k	Yes	7.49387388678356	N/A	-1	0.3986	0.044520798	0.7972	-1	0	FALSE	-0.2028	0	0.75	-0.163021895340369	7.65689578212393
0.75	a billionaire	an elderly person	21	UKtrst	1	47	1	simplified	impersonal	d	No	7.30586003268401	N/A	-1	0.365798165	0.045269409	0.73159633	-1	1	FALSE	-0.26840367	1	0.75	-0.351035749440012	7.65689578212402
0.75	an addict	a celebrity	21	UKtrst	1	104	1	simplified	impersonal	d	No	7.20340552108309	N/A	-1	0.617743119	0.046224177	0.764513761	-1	1	FALSE	-0.235486239	1	0.75	-0.453490261040926	7.65689578212402
0.75	a mentor	a homeless adult	21	UKtrst	1	75	1	simplified	impersonal	d	No	7.69484807238461	N/A	-1	0.367046154	0.040821089	0.734092308	1	0	TRUE	0.265907692	0	0.75	0.0379522902605887	7.65689578212402
0.75	a terrorist	a hooligan	21	UKtrst	1	60	1	simplified	impersonal	d	No	7.14598446771439	N/A	-1	0.621059322	0.043965567	0.757881356	-1	1	FALSE	-0.242118644	1	0.75	-0.510911314409634	7.65689578212402
0.75	a member of parliament	an olympian	21	UKtrst	1	77	1	simplified	impersonal	d	No	8.48363640788739	N/A	-1	0.3744	0.047977729	0.7488	-1	1	FALSE	-0.2512	1	0.75	0.826740625763373	7.65689578212402
0.75	an adult	a celebrity	21	UKtrst	1	95	1	simplified	impersonal	k	Yes	7.50659178007084	N/A	-1	0.361099099	0.045063326	0.722198198	1	1	TRUE	0.277801802	1	0.75	-0.15030400205318	7.65689578212402
0.75	a mentor	a celebrity	21	UKtrst	1	39	1	simplified	impersonal	k	Yes	7.58120982619635	N/A	-1	0.35273913	0.043045041	0.705478261	1	1	TRUE	0.294521739	1	0.75	-0.0756859559276748	7.65689578212402
0.75	a judge	a member of parliament	21	UKtrst	1	27	1	simplified	impersonal	k	Yes	7.45066079621154	N/A	-1	0.374252252	0.046296704	0.748504505	1	1	TRUE	0.251495495	1	0.75	-0.206234985902403	7.65689578211394
0.75	a member of parliament	a homeless adult	21	UKtrst	1	116	1	simplified	impersonal	d	No	7.57814547241947	N/A	-1	0.390483051	0.045465018	0.780966102	-1	1	FALSE	-0.219033898	1	0.75	-0.0787503097045548	7.65689578212402
0.75	an astronaut	a celebrity	21	UKtrst	1	65	1	simplified	impersonal	k	Yes	8.48094405874112	N/A	-1	0.393646552	0.04690244	0.787293103	1	1	TRUE	0.212706897	1	0.75	0.824048276617095	7.65689578212402
0.85	a member of parliament	a billionaire	21	UKtrst	1	3	1	simplified	impersonal	k	Yes	7.69302574841789	N/A	-1	0.576893204	0.048914104	0.846213592	-1	0	FALSE	-0.153786408	0	0.85	0.0939347237709987	7.59909102464689
0.85	a billionaire	a university student	21	UKtrst	1	12	1	simplified	impersonal	d	No	7.47873482556787	N/A	-1	0.410381818	0.047623939	0.820763636	-1	1	FALSE	-0.179236364	1	0.85	-0.178148294225509	7.65688311979338
0.85	an astronaut	a homeless adult	21	UKtrst	1	59	1	simplified	impersonal	k	Yes	7.68386398025643	N/A	-1	0.419412214	0.043392138	0.838824427	1	1	TRUE	0.161175573	1	0.85	0.0269681981324084	7.65689578212402
0.85	an astronaut	a nun	21	UKtrst	1	57	1	simplified	impersonal	k	Yes	7.37838371299671	N/A	-1	0.415456693	0.043674601	0.830913386	1	1	TRUE	0.169086614	1	0.85	-0.278512069127307	7.65689578212402
0.85	an olympian	a mentor	21	UKtrst	1	37	1	simplified	impersonal	k	Yes	7.539027055824	N/A	-1	0.558853448	0.046298734	0.882293103	-1	0	FALSE	-0.117706897	0	0.85	-0.117868726300025	7.65689578212402
0.85	a judge	an astronaut	21	UKtrst	1	64	1	simplified	impersonal	d	No	7.39939808333135	N/A	-1	0.430330645	0.044709298	0.86066129	-1	1	FALSE	-0.13933871	1	0.85	-0.257497698792667	7.65689578212402
0.85	a mentor	an orphan	21	UKtrst	1	82	1	simplified	impersonal	d	No	7.4318919168078	N/A	-1	0.408352459	0.045560157	0.816704918	-1	1	FALSE	-0.183295082	1	0.85	-0.225003865316221	7.65689578212402
0.85	a member of parliament	an addict	21	UKtrst	1	49	1	simplified	impersonal	k	Yes	7.45414107814668	N/A	-1	0.569805556	0.046965722	0.860388889	1	1	TRUE	0.139611111	1	0.85	-0.202754703977343	7.65689578212402
0.85	a billionaire	a mentor	21	UKtrst	1	48	1	simplified	impersonal	d	No	7.38336814699238	N/A	-1	0.4162	0.045769154	0.8324	-1	1	FALSE	-0.1676	1	0.85	-0.273527635131638	7.65689578212402
0.85	an astronaut	a judge	21	UKtrst	1	88	1	simplified	impersonal	k	Yes	8.16308637558322	N/A	-1	0.430330645	0.044709298	0.86066129	1	1	TRUE	0.13933871	1	0.85	0.506190593459195	7.65689578212402
0.85	a homeless adult	an astronaut	21	UKtrst	1	63	1	simplified	impersonal	k	Yes	7.79564653633459	N/A	-1	0.419412214	0.043392138	0.838824427	-1	0	FALSE	-0.161175573	0	0.85	0.138750754210573	7.65689578212402
0.85	a nun	a celebrity	21	UKtrst	1	115	1	simplified	impersonal	d	No	7.98820359702258	N/A	-1	0.44053913	0.04543181	0.881078261	1	0	TRUE	0.118921739	0	0.85	0.331307814898555	7.65689578212402
0.95	a celebrity	a member of parliament	21	UKtrst	1	66	1	simplified	impersonal	k	Yes	8.04846874366888	N/A	-1	0.520631068	0.050282638	0.958737864	1	1	TRUE	0.0412621359999999	1	0.95	0.391572961544862	7.65689578212402
0.95	a homeless adult	a judge	21	UKtrst	1	93	1	simplified	impersonal	d	No	7.5999019592085	N/A	-1	0.451047244	0.043778269	0.902094488	-1	1	FALSE	-0.097905512	1	0.95	-0.0569938229155227	7.65689578212402
0.95	a billionaire	an olympian	21	UKtrst	1	22	1	simplified	impersonal	d	No	7.82084087990734	N/A	-1	0.481886792	0.048698115	0.963773585	-1	1	FALSE	-0.036226415	1	0.95	0.163945098870895	7.65689578103645
0.95	an olympian	a nun	21	UKtrst	1	43	1	simplified	impersonal	k	Yes	7.44132038971762	N/A	-1	0.451598291	0.047128701	0.903196581	1	1	TRUE	0.096803419	1	0.95	-0.215575392406404	7.65689578212402
0.95	an astronaut	a billionaire	21	UKtrst	1	45	1	simplified	impersonal	k	Yes	7.2086003379602	N/A	-1	0.456103448	0.045978254	0.912206897	1	1	TRUE	0.087793103	1	0.95	-0.448295444163822	7.65689578212402
0.95	an adult	an astronaut	21	UKtrst	1	62	1	simplified	impersonal	d	No	7.34794382314869	N/A	-1	0.511754098	0.044343361	0.976491803	1	0	TRUE	0.023508197	0	0.95	-0.308951958975334	7.65689578212402
0.95	an astronaut	a university student	21	UKtrst	1	103	1	simplified	impersonal	d	No	7.62803112693033	N/A	-1	0.533778689	0.043323604	0.932442623	-1	1	FALSE	-0.067557377	1	0.95	-0.0288646551936864	7.65689578212402
0.95	a university student	a mentor	21	UKtrst	1	46	1	simplified	impersonal	k	Yes	7.37525577800975	N/A	-1	0.479666667	0.045695603	0.959333333	-1	0	FALSE	-0.040666667	0	0.95	-0.281640004114267	7.65689578212402
0.95	an adult	a police officer	21	UKtrst	1	80	1	simplified	impersonal	d	No	8.489616423646	N/A	-1	0.484629921	0.044848819	0.969259843	1	0	TRUE	0.030740157	0	0.95	0.832720641521982	7.65689578212402
0.05	a terrorist	a soldier	37	UKtrst	1	57	1	simplified	impersonal	d	No	8.35702443926342	N/A	-1	0.96492437	0.016585987	0.070151261	-1	1	FALSE	-0.929848739	1	0.05	0.408559077366116	7.9484653618973
0.05	a pedophile	a university student	37	UKtrst	1	39	1	simplified	impersonal	d	No	7.72621265050753	N/A	-1	0.961213115	0.017642591	0.07757377	-1	1	FALSE	-0.92242623	1	0.05	-0.299113315903906	8.02532596641143
0.05	a terrorist	a university student	37	UKtrst	1	69	1	simplified	impersonal	d	No	7.54697411751653	N/A	-1	0.954008547	0.019896838	0.091982906	-1	1	FALSE	-0.908017094	1	0.05	-0.350660230013895	7.89763434753042
0.05	a rapist	an astronaut	37	UKtrst	1	17	1	simplified	impersonal	d	No	8.54655780004614	N/A	-1	0.047638462	0.018454336	0.095276923	-1	1	FALSE	-0.904723077	1	0.05	0.426281045982961	8.12027675406318
0.05	a soldier	a rapist	37	UKtrst	1	73	1	simplified	impersonal	k	Yes	7.53262361878879	N/A	-1	0.03388189	0.015766132	0.06776378	1	1	TRUE	0.93223622	1	0.05	-0.3481393975602	7.88076301634899
0.05	an astronaut	a rapist	37	UKtrst	1	29	1	simplified	impersonal	k	Yes	7.78155595923534	N/A	-1	0.047638462	0.018454336	0.095276923	1	1	TRUE	0.904723077	1	0.05	-0.286791034106042	8.06834699334138
0.05	a terrorist	an adult	37	UKtrst	1	19	1	simplified	impersonal	d	No	8.09773057366422	N/A	-1	0.040923077	0.018282672	0.081846154	-1	1	FALSE	-0.918153846	1	0.05	-0.013868067614391	8.11159864127861
0.05	an orphan	a rapist	37	UKtrst	1	4	1	simplified	impersonal	k	Yes	7.89618060861549	N/A	-1	0.034865079	0.01587411	0.069730159	1	1	TRUE	0.930269841	1	0.05	-0.28073062513198	8.17691123374747
0.05	a terrorist	an astronaut	37	UKtrst	1	52	1	simplified	impersonal	d	No	7.4730690880322	N/A	-1	0.045731707	0.017917991	0.091463415	-1	1	FALSE	-0.908536585	1	0.05	-0.496672300362945	7.96974138839514
0.05	a pedophile	a soldier	37	UKtrst	1	1	1	simplified	impersonal	d	No	7.97349996402463	N/A	-1	0.025395161	0.014285664	0.050790323	-1	1	FALSE	-0.949209677	1	0.05	-0.216536758916058	8.19003672294069
0.05	an adult	a terrorist	37	UKtrst	1	107	1	simplified	impersonal	k	Yes	8.00503334463711	N/A	-1	0.040923077	0.018282672	0.081846154	1	1	TRUE	0.918153846	1	0.05	0.266229216332626	7.73880412830449
0.05	a pedophile	an orphan	37	UKtrst	1	92	1	simplified	impersonal	d	No	7.68753876620163	N/A	-1	0.028674797	0.014648858	0.057349593	-1	1	FALSE	-0.942650407	1	0.05	-0.113576305060043	7.80111507126167
0.15	an assassin	an astronaut	37	UKtrst	1	102	1	simplified	impersonal	d	No	7.61726781362835	N/A	-1	0.089882813	0.025109994	0.179765625	-1	1	FALSE	-0.820234375	1	0.15	-0.142251131209742	7.75951894483809
0.15	a thief	an orphan	37	UKtrst	1	118	1	simplified	impersonal	d	No	7.8739783796045	N/A	-1	0.078847458	0.024532345	0.157694915	-1	1	FALSE	-0.842305085	1	0.15	0.180552398498811	7.69342598110569
0.15	a rapist	an olympian	37	UKtrst	1	56	1	simplified	impersonal	d	No	7.350516171834	N/A	-1	0.051741667	0.020462276	0.103483333	-1	1	FALSE	-0.896516667	1	0.15	-0.602199846624125	7.95271601845812
0.15	a homeless adult	a terrorist	37	UKtrst	1	49	1	simplified	impersonal	k	Yes	7.89803969076462	N/A	-1	0.910452381	0.025098586	0.179095238	1	1	TRUE	0.820904762	1	0.15	-0.0844946400357642	7.98253433080038
0.15	a soldier	a thief	37	UKtrst	1	94	1	simplified	impersonal	k	Yes	7.92768504561578	N/A	-1	0.906613445	0.025824002	0.186773109	1	1	TRUE	0.813226891	1	0.15	0.134907000108795	7.79277804550698
0.15	an orphan	an assassin	37	UKtrst	1	59	1	simplified	impersonal	k	Yes	7.76895604453833	N/A	-1	0.061959677	0.021973305	0.123919355	1	1	TRUE	0.876080645	1	0.15	-0.171014818838301	7.93997086337663
0.15	a rapist	a police officer	37	UKtrst	1	89	1	simplified	impersonal	d	No	7.19967834569117	N/A	-1	0.93637037	0.021034903	0.127259259	-1	1	FALSE	-0.872740741	1	0.15	-0.613958990841069	7.81363733653224
0.15	a thief	a soldier	37	UKtrst	1	63	1	simplified	impersonal	d	No	8.12799505577195	N/A	-1	0.906613445	0.025824002	0.186773109	-1	1	FALSE	-0.813226891	1	0.15	0.204985965011293	7.92300909076065
0.15	a terrorist	an olympian	37	UKtrst	1	25	1	simplified	impersonal	d	No	8.09498875930377	N/A	-1	0.050637168	0.019894328	0.101274336	-1	1	FALSE	-0.898725664	1	0.15	0.00936885039203439	8.08561990891174
0.25	a celebrity	a terrorist	37	UKtrst	1	97	1	simplified	impersonal	k	Yes	7.50714107972761	N/A	-1	0.869756757	0.03200262	0.260486486	1	1	TRUE	0.739513514	1	0.25	-0.273148129955851	7.78028920968346
0.25	a thief	an olympian	37	UKtrst	1	67	1	simplified	impersonal	d	No	7.78364059622125	N/A	-1	0.130849558	0.031560707	0.261699115	-1	1	FALSE	-0.738300885	1	0.25	-0.122442956531232	7.90608355275249
0.25	a billionaire	a terrorist	37	UKtrst	1	87	1	simplified	impersonal	k	Yes	7.4205789054108	N/A	-1	0.894315315	0.028663322	0.211369369	1	1	TRUE	0.788630631	1	0.25	-0.401417772980282	7.82199667839108
0.25	a hooligan	a mentor	37	UKtrst	1	37	1	simplified	impersonal	d	No	8.5956346177228	N/A	-1	0.121487603	0.02848289	0.242975207	-1	1	FALSE	-0.757024793	1	0.25	0.561722836486275	8.03391178123652
0.25	an adult	a thief	37	UKtrst	1	115	1	simplified	impersonal	k	Yes	7.99361999482774	N/A	-1	0.105282051	0.02868045	0.210564103	1	1	TRUE	0.789435897	1	0.25	0.287844609810582	7.70577538501716
0.25	a university student	a thief	37	UKtrst	1	42	1	simplified	impersonal	k	Yes	7.80139132029149	N/A	-1	0.87442735	0.03118012	0.251145299	1	1	TRUE	0.748854701	1	0.25	-0.211073125127117	8.0124644454186
0.25	a mentor	a hooligan	37	UKtrst	1	95	1	simplified	impersonal	k	Yes	8.11432470915534	N/A	-1	0.121487603	0.02848289	0.242975207	1	1	TRUE	0.757024793	1	0.25	0.325711834773452	7.78861287438189
0.25	an astronaut	a hooligan	37	UKtrst	1	106	1	simplified	impersonal	k	Yes	7.53101633207792	N/A	-1	0.132577236	0.030749614	0.265154472	1	1	TRUE	0.734845528	1	0.25	-0.211926330779239	7.74294266285715
0.25	an adult	an assassin	37	UKtrst	1	60	1	simplified	impersonal	k	Yes	7.8770178956224	N/A	-1	0.891219512	0.028783398	0.217560976	1	1	TRUE	0.782439024	1	0.25	-0.0587091233663779	7.93572701898878
0.25	a thief	an astronaut	37	UKtrst	1	85	1	simplified	impersonal	d	No	7.70796153183549	N/A	-1	0.117528455	0.02854387	0.235056911	-1	1	FALSE	-0.764943089	1	0.25	-0.122403431572825	7.83036496340832
0.25	a hooligan	an orphan	37	UKtrst	1	34	1	simplified	impersonal	d	No	8.17554759602103	N/A	-1	0.101254237	0.02776511	0.202508475	-1	1	FALSE	-0.797491525	1	0.25	0.128739866760917	8.04680772926011
0.25	a university student	a hooligan	37	UKtrst	1	100	1	simplified	impersonal	k	Yes	7.5963923040642	N/A	-1	0.858273504	0.031504583	0.283452991	1	1	TRUE	0.716547009	1	0.25	-0.171428084611936	7.76782038867613
0.25	a mentor	a thief	37	UKtrst	1	47	1	simplified	impersonal	k	Yes	8.55814317774519	N/A	-1	0.874157025	0.02898668	0.25168595	1	1	TRUE	0.74831405	1	0.25	0.567068812323658	7.99107436542153
0.25	a thief	an adult	37	UKtrst	1	76	1	simplified	impersonal	d	No	7.49665243816828	N/A	-1	0.105282051	0.02868045	0.210564103	-1	1	FALSE	-0.789435897	1	0.25	-0.371480736178209	7.86813317434649
0.25	a judge	an assassin	37	UKtrst	1	64	1	simplified	impersonal	k	Yes	8.55024104546244	N/A	-1	0.861274194	0.031699444	0.277451613	1	1	TRUE	0.722548387	1	0.25	0.631466733171798	7.91877431229064
0.25	an astronaut	a thief	37	UKtrst	1	51	1	simplified	impersonal	k	Yes	7.92407232492342	N/A	-1	0.117528455	0.02854387	0.235056911	1	1	TRUE	0.764943089	1	0.25	-0.0499310979624381	7.97400342288585
0.35	a convict	an adult	37	UKtrst	1	13	1	simplified	impersonal	d	No	8.26513562993738	N/A	-1	0.163779528	0.032443407	0.327559055	-1	1	FALSE	-0.672440945	1	0.35	0.127474787795615	8.13766084214177
0.35	a mentor	a convict	37	UKtrst	1	84	1	simplified	impersonal	k	Yes	7.54960916515453	N/A	-1	0.15851145	0.032027771	0.317022901	1	1	TRUE	0.682977099	1	0.35	-0.284943297436318	7.83455246259085
0.35	a thief	a judge	37	UKtrst	1	50	1	simplified	impersonal	d	No	8.35655484545343	N/A	-1	0.827621849	0.034056176	0.344756303	-1	1	FALSE	-0.655243697	1	0.35	0.378287108838784	7.97826773661464
0.35	a homeless adult	a thief	37	UKtrst	1	30	1	simplified	impersonal	d	No	8.24538446812075	N/A	-1	0.812293651	0.034013809	0.375412698	1	0	TRUE	0.624587302	0	0.35	0.18134993507628	8.06403453304447
0.35	a thief	a homeless adult	37	UKtrst	1	120	1	simplified	impersonal	d	No	7.97453284413023	N/A	-1	0.812293651	0.034013809	0.375412698	-1	1	FALSE	-0.624587302	1	0.35	0.289328801806414	7.68520404232381
0.35	a convict	an olympian	37	UKtrst	1	46	1	simplified	impersonal	d	No	8.47824444127766	N/A	-1	0.189569106	0.036098133	0.379138211	-1	1	FALSE	-0.620861789	1	0.35	0.482896632979693	7.99534780829797
0.35	a thief	a nun	37	UKtrst	1	99	1	simplified	impersonal	d	No	8.1056094022999	N/A	-1	0.824336066	0.034879285	0.351327869	-1	1	FALSE	-0.648672131	1	0.35	0.333634961842058	7.77197444045784
0.35	a university student	a convict	37	UKtrst	1	103	1	simplified	impersonal	k	Yes	8.85637603673042	N/A	-1	0.810417323	0.033934765	0.379165354	1	1	TRUE	0.620834646	1	0.35	1.1010044863215	7.75537155040892
0.35	a billionaire	a thief	37	UKtrst	1	62	1	simplified	impersonal	k	Yes	7.83755436088108	N/A	-1	0.801189189	0.038793088	0.397621622	1	1	TRUE	0.602378378	1	0.35	-0.0896917730117623	7.92724613389285
0.35	a judge	a thief	37	UKtrst	1	88	1	simplified	impersonal	k	Yes	7.68340368105383	N/A	-1	0.827621849	0.034056176	0.344756303	1	1	TRUE	0.655243697	1	0.35	-0.134412209110621	7.81781589016445
0.35	an addict	an orphan	37	UKtrst	1	14	1	simplified	impersonal	d	No	8.51839247199172	N/A	-1	0.167077586	0.034000282	0.334155172	-1	1	FALSE	-0.665844828	1	0.35	0.38508113778763	8.13331133420409
0.35	an orphan	an addict	37	UKtrst	1	82	1	simplified	impersonal	d	No	8.18367658262066	N/A	-1	0.167077586	0.034000282	0.334155172	1	0	TRUE	0.665844828	0	0.35	0.34074240233226	7.8429341802884
0.35	a thief	a billionaire	37	UKtrst	1	116	1	simplified	impersonal	d	No	8.06180227453835	N/A	-1	0.801189189	0.038793088	0.397621622	-1	1	FALSE	-0.602378378	1	0.35	0.360145558491702	7.70165671604665
0.35	a homeless adult	a hooligan	37	UKtrst	1	80	1	simplified	impersonal	k	Yes	7.49220304261874	N/A	-1	0.160920635	0.031831146	0.32184127	1	1	TRUE	0.67815873	1	0.35	-0.359121822464162	7.8513248650829
0.45	a convict	a nun	37	UKtrst	1	104	1	simplified	impersonal	d	No	8.09407314806935	N/A	-1	0.206212121	0.033959083	0.412424242	-1	1	FALSE	-0.587575758	1	0.45	0.342846775343862	7.75122637272549
0.45	a judge	a convict	37	UKtrst	1	83	1	simplified	impersonal	k	Yes	8.03106018024062	N/A	-1	0.201325581	0.034553151	0.402651163	1	1	TRUE	0.597348837	1	0.45	0.19231797908893	7.83874220115169
0.45	an assassin	a celebrity	37	UKtrst	1	27	1	simplified	impersonal	d	No	7.83636976054512	N/A	-1	0.797811966	0.035682193	0.404376068	-1	1	FALSE	-0.595623932	1	0.45	-0.240609073237299	8.07697883378242
0.45	a pedophile	a thief	37	UKtrst	1	53	1	simplified	impersonal	d	No	7.86288203464149	N/A	-1	0.206731707	0.036883516	0.413463415	-1	1	FALSE	-0.586536585	1	0.45	-0.102599597282778	7.96548163192427
0.45	a thief	a rapist	37	UKtrst	1	117	1	simplified	impersonal	k	Yes	7.86940171257709	N/A	-1	0.230256	0.037654965	0.460512	1	1	TRUE	0.539488	1	0.45	0.171861464108726	7.69754024846836
0.45	an addict	an adult	37	UKtrst	1	35	1	simplified	impersonal	d	No	8.88211404420882	N/A	-1	0.218608696	0.038564083	0.437217391	-1	1	FALSE	-0.562782609	1	0.45	0.839607262698975	8.04250678150985
