Exp_Name	sn	Gender	Birth	cond	sess	Trial	BlockNum	BlockIt	TrialinBlock	StimNum	FrameNum	FrameName	respType	posttgap	stim_dur	Resp_Boo	keybResp	keybRT	keyDef	FeedBack	ShowFeedBack	Set	IA.1	IB.1	nIA	nIB	IA.1.org	IB.1.org	ones	trial	trial_type
cMorals	owrf964	Male	21	cMorals1	NA	4	1	1	4	1833	6	test	key	500	NA	True	k	9234	No	NA	NA	1_1	48个流浪的人	1位修女	1	1	48 homeless adults	a nun	1	4	1
cMorals	owrf964	Male	21	cMorals1	NA	5	1	1	5	4240	6	test	key	500	NA	True	d	7120	Yes	NA	NA	1_1	9位成年人	1位恐怖分子	1	1	9 adults	a terrorist	1	5	1
cMorals	owrf964	Male	21	cMorals1	NA	6	1	1	6	1564	6	test	key	500	NA	True	k	5758	No	NA	NA	1_1	3位大学生	8位亿万富翁	1	1	3 university students	8 billionaires	1	6	1
cMorals	owrf964	Male	21	cMorals1	NA	7	1	1	7	1216	6	test	key	500	NA	True	k	12336	No	NA	NA	1_1	1位瘾君子	6位瘾君子	1	1	an addict	6 addicts	1	7	1
cMorals	owrf964	Male	21	cMorals1	NA	8	1	1	8	111	6	test	key	500	NA	True	k	9096.99999999997	No	NA	NA	1_1	1个小偷	5位导师	1	1	a thief	5 mentors	1	8	1
cMorals	owrf964	Male	21	cMorals1	NA	9	1	1	9	2653	6	test	key	500	NA	True	k	3143	No	NA	NA	1_1	50个瘾君子	9个法官	1	1	50 addicts	9 judges	1	9	1
cMorals	owrf964	Male	21	cMorals1	NA	10	1	1	10	4103	6	test	key	500	NA	True	d	7200	Yes	NA	NA	1_1	9个强奸犯	1个流氓	1	1	9 rapists	a hooligan	1	10	1
cMorals	owrf964	Male	21	cMorals1	NA	11	1	1	11	2686	6	test	key	500	NA	True	d	4103	Yes	NA	NA	1_1	50位老人	1个小偷	1	1	50 elderly people	a thief	1	11	1
cMorals	owrf964	Male	21	cMorals1	NA	12	1	1	12	2705	6	test	key	500	NA	True	d	3967	Yes	NA	NA	1_1	50位老人	3个恋童癖	1	1	50 elderly people	3 pedophiles	1	12	1
cMorals	owrf964	Male	21	cMorals1	NA	13	1	1	13	686	6	test	key	500	NA	True	k	5331	No	NA	NA	1_1	1位奥运选手	6个老人	1	1	an Olympian	6 elderly people	1	13	1
cMorals	owrf964	Male	21	cMorals1	NA	14	1	1	14	2748	6	test	key	500	NA	True	d	3372	Yes	NA	NA	1_1	50位警官	6位瘾君子	1	1	50 police officers	6 addicts	1	14	1
cMorals	owrf964	Male	21	cMorals1	NA	15	1	1	15	858	6	test	key	500	NA	True	k	2988	No	NA	NA	1_1	1位强奸犯	50位老人	1	1	a rapist	50 elderly people	1	15	1
cMorals	owrf964	Male	21	cMorals1	NA	16	1	1	16	191	6	test	key	500	NA	True	d	8272.99999999994	Yes	NA	NA	1_1	1个明星	1位成年人	1	1	a celebrity	an adult	1	16	1
cMorals	owrf964	Male	21	cMorals1	NA	17	1	1	17	1073	6	test	key	500	NA	True	k	4774	No	NA	NA	1_1	1位成年人	8位亿万富翁	1	1	an adult	8 billionaires	1	17	1
cMorals	owrf964	Male	21	cMorals1	NA	18	1	1	18	4153	6	test	key	500	NA	True	k	2316.99999999994	No	NA	NA	1_1	9个强奸犯	1位修女	1	1	9 rapists	a nun	1	18	1
cMorals	owrf964	Male	21	cMorals1	NA	19	1	1	19	3163	6	test	key	500	NA	True	d	7505	Yes	NA	NA	1_1	53位成年人	5位宇航员	1	1	53 adults	5 astronauts	1	19	1
cMorals	owrf964	Male	21	cMorals1	NA	20	1	1	20	3514	6	test	key	500	NA	True	d	1741	Yes	NA	NA	1_1	5位导师	1位恐怖分子	1	1	5 mentors	a terrorist	1	20	1
cMorals	owrf964	Male	21	cMorals1	NA	21	1	1	21	3637	6	test	key	500	NA	True	k	2367	No	NA	NA	1_1	6个小偷	49个明星	1	1	6 thieves	49 celebrities	1	21	1
cMorals	owrf964	Male	21	cMorals1	NA	22	1	1	22	2550	6	test	key	500	NA	True	d	2452	Yes	NA	NA	1_1	50个小偷	1个小偷	1	1	50 thieves	a thief	1	22	1
cMorals	owrf964	Male	21	cMorals1	NA	23	1	1	23	2535	6	test	key	500	NA	True	d	1377	Yes	NA	NA	1_1	4位士兵	1个小偷	1	1	4 soldiers	a thief	1	23	1
cMorals	owrf964	Male	21	cMorals1	NA	24	1	1	24	1337	6	test	key	500	NA	True	d	2607	Yes	NA	NA	1_1	1位老人	1个小偷	1	1	an elderly person	a thief	1	24	1
cMorals	owrf964	Male	21	cMorals1	NA	25	1	1	25	2497	6	test	key	500	NA	True	d	7941	Yes	NA	NA	1_1	4位士兵	1位法官	1	1	4 soldiers	a judge	1	25	1
cMorals	owrf964	Male	21	cMorals1	NA	26	1	1	26	3305	6	test	key	500	NA	True	d	3739.99999999994	Yes	NA	NA	1_1	5个孤儿	1个流氓	1	1	5 orphans	a hooligan	1	26	1
cMorals	owrf964	Male	21	cMorals1	NA	27	1	1	27	3787	6	test	key	500	NA	True	d	1041	Yes	NA	NA	1_1	6位警察	49个流氓	1	1	6 police officers	49 hooligans	1	27	1
cMorals	owrf964	Male	21	cMorals1	NA	28	1	1	28	2595	6	test	key	500	NA	True	k	2781.00000000006	No	NA	NA	1_1	50个小偷	1位导师	1	1	50 thieves	a mentor	1	28	1
cMorals	owrf964	Male	21	cMorals1	NA	29	1	1	29	2295	6	test	key	500	NA	True	d	8054	Yes	NA	NA	1_1	49位导师	4位修女	1	1	49 mentors	4 nuns	1	29	1
cMorals	owrf964	Male	21	cMorals1	NA	30	1	1	30	2526	6	test	key	500	NA	True	d	2752	Yes	NA	NA	1_1	4位士兵	50个小偷	1	1	4 soldiers	50 thieves	1	30	1
cMorals	owrf964	Male	21	cMorals1	NA	31	1	1	31	1180	6	test	key	500	NA	True	d	4490	Yes	NA	NA	1_1	1位瘾君子	7位罪犯	1	1	an addict	7 convicts	1	31	1
cMorals	owrf964	Male	21	cMorals1	NA	32	1	1	32	2962	6	test	key	500	NA	True	d	3901	Yes	NA	NA	1_1	52个恐怖分子	1位恐怖分子	1	1	52 terrorists	a terrorist	1	32	1
cMorals	owrf964	Male	21	cMorals1	NA	33	1	1	33	2852	6	test	key	500	NA	True	d	5870	Yes	NA	NA	1_1	51个罪犯	1位恐怖分子	1	1	51 convicts	a terrorist	1	33	1
cMorals	owrf964	Male	21	cMorals1	NA	34	1	1	34	3823	6	test	key	500	NA	True	d	10727	Yes	NA	NA	1_1	6位警察	7位罪犯	1	1	6 police officers	7 convicts	1	34	1
cMorals	owrf964	Male	21	cMorals1	NA	35	1	1	35	661	6	test	key	500	NA	True	k	5164	No	NA	NA	1_1	1位奥运选手	1位法官	1	1	an Olympian	a judge	1	35	1
cMorals	owrf964	Male	21	cMorals1	NA	36	1	1	36	1127	6	test	key	500	NA	True	d	2922	Yes	NA	NA	1_1	1位法官	50个瘾君子	1	1	a judge	50 addicts	1	36	1
cMorals	owrf964	Male	21	cMorals1	NA	37	1	1	37	2787	6	test	key	500	NA	True	d	1875	Yes	NA	NA	1_1	50位警官	5个明星	1	1	50 police officers	5 celebrities	1	37	1
cMorals	owrf964	Male	21	cMorals1	NA	38	1	1	38	1504	6	test	key	500	NA	True	k	4138	No	NA	NA	1_1	3个恋童癖	7位罪犯	1	1	3 pedophiles	7 convicts	1	38	1
cMorals	owrf964	Male	21	cMorals1	NA	39	1	1	39	1867	6	test	key	500	NA	True	d	12132	Yes	NA	NA	1_1	48个流浪的人	1个孤儿	1	1	48 homeless adults	an orphan	1	39	1
cMorals	owrf964	Male	21	cMorals1	NA	40	1	1	40	300	6	test	key	500	NA	True	k	3467	No	NA	NA	1_1	1个流浪的人	47位大学生	1	1	a homeless adult	47 university students	1	40	1
cMorals	owrf964	Male	21	cMorals1	NA	41	1	1	41	3566	6	test	key	500	NA	True	d	5341	Yes	NA	NA	1_1	5位导师	50个瘾君子	1	1	5 mentors	50 addicts	1	41	1
cMorals	owrf964	Male	21	cMorals1	NA	42	1	1	42	624	6	test	key	500	NA	True	d	4672	Yes	NA	NA	1_1	1位大学生	52个恐怖分子	1	1	a university student	52 terrorists	1	42	1
cMorals	owrf964	Male	21	cMorals1	NA	43	1	1	43	71	6	test	key	500	NA	True	k	15766	No	NA	NA	1_1	1个小偷	7位刺客	1	1	a thief	7 assassins	1	43	1
cMorals	owrf964	Male	21	cMorals1	NA	44	1	1	44	776	6	test	key	500	NA	True	d	3281	Yes	NA	NA	1_1	1位宇航员	1个流浪的人	1	1	an astronaut	a homeless adult	1	44	1
cMorals	owrf964	Male	21	cMorals1	NA	45	1	1	45	803	6	test	key	500	NA	True	k	3349	No	NA	NA	1_1	1位导师	49位导师	1	1	a mentor	49 mentors	1	45	1
cMorals	owrf964	Male	21	cMorals1	NA	46	1	1	46	202	6	test	key	500	NA	True	k	2115	No	NA	NA	1_1	1个流氓	1位奥运选手	1	1	a hooligan	an Olympian	1	46	1
cMorals	owrf964	Male	21	cMorals1	NA	47	1	1	47	910	6	test	key	500	NA	True	k	2057	No	NA	NA	1_1	1位强奸犯	1位法官	1	1	a rapist	a judge	1	47	1
cMorals	owrf964	Male	21	cMorals1	NA	48	1	1	48	345	6	test	key	500	NA	True	d	3162	Yes	NA	NA	1_1	1位亿万富翁	6位瘾君子	1	1	a billionaire	6 addicts	1	48	1
cMorals	owrf964	Male	21	cMorals1	NA	49	1	1	49	2304	6	test	key	500	NA	True	d	2756	Yes	NA	NA	1_1	49位导师	9个强奸犯	1	1	49 mentors	9 rapists	1	49	1
cMorals	owrf964	Male	21	cMorals1	NA	50	1	1	50	46	6	test	key	500	NA	True	k	4462	No	NA	NA	1_1	1个孤儿	4位修女	1	1	an orphan	4 nuns	1	50	1
cMorals	owrf964	Male	21	cMorals1	NA	51	1	1	51	2349	6	test	key	500	NA	True	k	1393	No	NA	NA	1_1	4个流浪的人	5位宇航员	1	1	4 homeless adults	5 astronauts	1	51	1
cMorals	owrf964	Male	21	cMorals1	NA	52	1	1	52	3083	6	test	key	500	NA	True	k	3243	No	NA	NA	1_1	53个强奸犯	6位警察	1	1	53 rapists	6 police officers	1	52	1
cMorals	owrf964	Male	21	cMorals1	NA	53	1	1	53	1442	6	test	key	500	NA	True	d	3604	Yes	NA	NA	1_1	3个奥运选手	52个恐怖分子	1	1	3 Olympians	52 terrorists	1	53	1
cMorals	owrf964	Male	21	cMorals1	NA	54	1	1	54	3441	6	test	key	500	NA	True	d	2561	Yes	NA	NA	1_1	5个流氓	3个恋童癖	1	1	5 hooligans	3 pedophiles	1	54	1
cMorals	owrf964	Male	21	cMorals1	NA	55	1	1	55	3630	6	test	key	500	NA	True	d	8150.00000000012	Yes	NA	NA	1_1	6个小偷	1个流氓	1	1	6 thieves	a hooligan	1	55	1
cMorals	owrf964	Male	21	cMorals1	NA	56	1	1	56	256	6	test	key	500	NA	True	d	7118	Yes	NA	NA	1_1	1个流氓	50个瘾君子	1	1	a hooligan	50 addicts	1	56	1
cMorals	owrf964	Male	21	cMorals1	NA	57	1	1	57	630	6	test	key	500	NA	True	d	2014	Yes	NA	NA	1_1	1位大学生	1个小偷	1	1	a university student	a thief	1	57	1
cMorals	owrf964	Male	21	cMorals1	NA	58	1	1	58	3219	6	test	key	500	NA	True	d	6519	Yes	NA	NA	1_1	53位法官	1位恐怖分子	1	1	53 judges	a terrorist	1	58	1
cMorals	owrf964	Male	21	cMorals1	NA	59	1	1	59	4058	6	test	key	500	NA	True	k	3884	No	NA	NA	1_1	8位恐怖分子	50位老人	1	1	8 terrorists	50 elderly people	1	59	1
cMorals	owrf964	Male	21	cMorals1	NA	60	1	1	60	4199	6	test	key	500	NA	True	d	3709	Yes	NA	NA	1_1	9个法官	1位士兵	1	1	9 judges	a soldier	1	60	1
cMorals	owrf964	Male	21	cMorals1	NA	61	1	1	61	125	6	test	key	500	NA	True	d	4802.00000000012	Yes	NA	NA	1_1	1个小偷	49个流氓	1	1	a thief	49 hooligans	1	61	1
cMorals	owrf964	Male	21	cMorals1	NA	62	1	1	62	3843	6	test	key	500	NA	True	d	11895	Yes	NA	NA	1_1	7位刺客	1位恐怖分子	1	1	7 assassins	a terrorist	1	62	1
cMorals	owrf964	Male	21	cMorals1	NA	63	1	1	63	3390	6	test	key	500	NA	True	k	2747	No	NA	NA	1_1	5个流氓	50位老人	1	1	5 hooligans	50 elderly people	1	63	1
cMorals	owrf964	Male	21	cMorals1	NA	64	1	1	64	919	6	test	key	500	NA	True	k	2002	No	NA	NA	1_1	1位恋童癖的人	1位刺客	1	1	a pedophile	an assassin	1	64	1
cMorals	owrf964	Male	21	cMorals1	NA	65	1	1	65	2829	6	test	key	500	NA	True	k	9676.99999999977	No	NA	NA	1_1	51个罪犯	48个流浪的人	1	1	51 convicts	48 homeless adults	1	65	1
cMorals	owrf964	Male	21	cMorals1	NA	66	1	1	66	1642	6	test	key	500	NA	True	k	4604	No	NA	NA	1_1	47个恋童癖	53个强奸犯	1	1	47 pedophiles	53 rapists	1	66	1
cMorals	owrf964	Male	21	cMorals1	NA	67	1	1	67	3818	6	test	key	500	NA	True	d	2609	Yes	NA	NA	1_1	6位警察	1位修女	1	1	6 police officers	a nun	1	67	1
cMorals	owrf964	Male	21	cMorals1	NA	68	1	1	68	3185	6	test	key	500	NA	True	d	3448.00000000023	Yes	NA	NA	1_1	53位成年人	5个明星	1	1	53 adults	5 celebrities	1	68	1
cMorals	owrf964	Male	21	cMorals1	NA	69	1	1	69	2958	6	test	key	500	NA	True	k	3637	No	NA	NA	1_1	52个恐怖分子	1位奥运选手	1	1	52 terrorists	an Olympian	1	69	1
cMorals	owrf964	Male	21	cMorals1	NA	70	1	1	70	2486	6	test	key	500	NA	True	k	11020	No	NA	NA	1_1	4位士兵	5个孤儿	1	1	4 soldiers	5 orphans	1	70	1
cMorals	owrf964	Male	21	cMorals1	NA	71	1	1	71	2636	6	test	key	500	NA	True	k	4148	No	NA	NA	1_1	50个瘾君子	51个罪犯	1	1	50 addicts	51 convicts	1	71	1
cMorals	owrf964	Male	21	cMorals1	NA	72	1	1	72	2477	6	test	key	500	NA	True	d	3780	Yes	NA	NA	1_1	4位士兵	53个强奸犯	1	1	4 soldiers	53 rapists	1	72	1
cMorals	owrf964	Male	21	cMorals1	NA	73	1	1	73	660	6	test	key	500	NA	True	d	5515.99999999977	Yes	NA	NA	1_1	1位奥运选手	4位修女	1	1	an Olympian	4 nuns	1	73	1
cMorals	owrf964	Male	21	cMorals1	NA	74	1	1	74	4224	6	test	key	500	NA	True	d	3293	Yes	NA	NA	1_1	9个法官	6个老人	1	1	9 judges	6 elderly people	1	74	1
cMorals	owrf964	Male	21	cMorals1	NA	75	1	1	75	848	6	test	key	500	NA	True	k	3659.00000000023	No	NA	NA	1_1	1位强奸犯	9个强奸犯	1	1	a rapist	9 rapists	1	75	1
cMorals	owrf964	Male	21	cMorals1	NA	76	1	1	76	2666	6	test	key	500	NA	True	k	21965	No	NA	NA	1_1	50位老人	1位法官	1	1	50 elderly people	a judge	1	76	1
cMorals	owrf964	Male	21	cMorals1	NA	77	1	1	77	3930	6	test	key	500	NA	True	k	2588	No	NA	NA	1_1	7位罪犯	9位成年人	1	1	7 convicts	9 adults	1	77	1
cMorals	owrf964	Male	21	cMorals1	NA	78	1	1	78	1335	6	test	key	500	NA	True	k	2110.00000000023	No	NA	NA	1_1	1位老人	5个明星	1	1	an elderly person	5 celebrities	1	78	1
cMorals	owrf964	Male	21	cMorals1	NA	79	1	1	79	581	6	test	key	500	NA	True	d	4962	Yes	NA	NA	1_1	1位士兵	1位修女	1	1	a soldier	a nun	1	79	1
cMorals	owrf964	Male	21	cMorals1	NA	80	1	1	80	1715	6	test	key	500	NA	True	d	3706	Yes	NA	NA	1_1	47位大学生	53位成年人	1	1	47 university students	53 adults	1	80	1
cMorals	owrf964	Male	21	cMorals1	NA	81	1	1	81	1639	6	test	key	500	NA	True	d	4998	Yes	NA	NA	1_1	47个恋童癖	8位恐怖分子	1	1	47 pedophiles	8 terrorists	1	81	1
cMorals	owrf964	Male	21	cMorals1	NA	82	1	1	82	972	6	test	key	500	NA	True	k	1334	No	NA	NA	1_1	1位恋童癖的人	1位大学生	1	1	a pedophile	a university student	1	82	1
cMorals	owrf964	Male	21	cMorals1	NA	83	1	1	83	3334	6	test	key	500	NA	True	k	2102.99999999977	No	NA	NA	1_1	5个明星	49位宇航员	1	1	5 celebrities	49 astronauts	1	83	1
cMorals	owrf964	Male	21	cMorals1	NA	84	1	1	84	1561	6	test	key	500	NA	True	k	5488	No	NA	NA	1_1	3位大学生	3个奥运选手	1	1	3 university students	3 Olympians	1	84	1
cMorals	owrf964	Male	21	cMorals1	NA	85	1	1	85	1106	6	test	key	500	NA	True	d	3545	Yes	NA	NA	1_1	1位法官	3个奥运选手	1	1	a judge	3 Olympians	1	85	1
cMorals	owrf964	Male	21	cMorals1	NA	86	1	1	86	591	6	test	key	500	NA	True	d	3182	Yes	NA	NA	1_1	1位大学生	1位瘾君子	1	1	a university student	an addict	1	86	1
cMorals	owrf964	Male	21	cMorals1	NA	87	1	1	87	4052	6	test	key	500	NA	True	k	10636	No	NA	NA	1_1	8位恐怖分子	4位修女	1	1	8 terrorists	4 nuns	1	87	1
cMorals	owrf964	Male	21	cMorals1	NA	88	1	1	88	2546	6	test	key	500	NA	True	d	6529	Yes	NA	NA	1_1	50个小偷	1位修女	1	1	50 thieves	a nun	1	88	1
cMorals	owrf964	Male	21	cMorals1	NA	89	1	1	89	1742	6	test	key	500	NA	True	d	8502	Yes	NA	NA	1_1	47位大学生	8位亿万富翁	1	1	47 university students	8 billionaires	1	89	1
cMorals	owrf964	Male	21	cMorals1	NA	90	1	1	90	496	6	test	key	500	NA	True	d	3129	Yes	NA	NA	1_1	1位刺客	1位强奸犯	1	1	an assassin	a rapist	1	90	1
cMorals	owrf964	Male	21	cMorals1	NA	91	1	1	91	247	6	test	key	500	NA	True	k	4598	No	NA	NA	1_1	1个流氓	48位士兵	1	1	a hooligan	48 soldiers	1	91	1
cMorals	owrf964	Male	21	cMorals1	NA	92	1	1	92	3158	6	test	key	500	NA	True	d	2240	Yes	NA	NA	1_1	53位成年人	47个恋童癖	1	1	53 adults	47 pedophiles	1	92	1
cMorals	owrf964	Male	21	cMorals1	NA	93	1	1	93	40	6	test	key	500	NA	True	k	3229	No	NA	NA	1_1	1个孤儿	6位警察	1	1	an orphan	6 police officers	1	93	1
cMorals	owrf964	Male	21	cMorals1	NA	94	1	1	94	580	6	test	key	500	NA	True	k	2789	No	NA	NA	1_1	1位士兵	1位亿万富翁	1	1	a soldier	a billionaire	1	94	1
cMorals	owrf964	Male	21	cMorals1	NA	95	1	1	95	2790	6	test	key	500	NA	True	d	5860.99999999977	Yes	NA	NA	1_1	50位警官	1位警察	1	1	50 police officers	a police officer	1	95	1
cMorals	owrf964	Male	21	cMorals1	NA	96	1	1	96	1828	6	test	key	500	NA	True	k	32062	No	NA	NA	1_1	48个流浪的人	50位警官	1	1	48 homeless adults	50 police officers	1	96	1
cMorals	owrf964	Male	21	cMorals1	NA	97	1	1	97	4212	6	test	key	500	NA	True	d	2137	Yes	NA	NA	1_1	9个法官	1位亿万富翁	1	1	9 judges	a billionaire	1	97	1
cMorals	owrf964	Male	21	cMorals1	NA	98	1	1	98	3080	6	test	key	500	NA	True	d	4118	Yes	NA	NA	1_1	53个强奸犯	47个恋童癖	1	1	53 rapists	47 pedophiles	1	98	1
cMorals	owrf964	Male	21	cMorals1	NA	99	1	1	99	2299	6	test	key	500	NA	True	d	1717	Yes	NA	NA	1_1	49位导师	49个流氓	1	1	49 mentors	49 hooligans	1	99	1
cMorals	owrf964	Male	21	cMorals1	NA	100	1	1	100	1320	6	test	key	500	NA	True	d	3099.00000000023	Yes	NA	NA	1_1	1位老人	1位士兵	1	1	an elderly person	a soldier	1	100	1
cMorals	owrf964	Male	21	cMorals1	NA	101	1	1	101	779	6	test	key	500	NA	True	d	11880.0000000002	Yes	NA	NA	1_1	1位宇航员	1位罪犯	1	1	an astronaut	a convict	1	101	1
cMorals	owrf964	Male	21	cMorals1	NA	102	1	1	102	1430	6	test	key	500	NA	True	d	4583	Yes	NA	NA	1_1	1位警察	51个罪犯	1	1	a police officer	51 convicts	1	102	1
cMorals	owrf964	Male	21	cMorals1	NA	103	1	1	103	4196	6	test	key	500	NA	True	d	2918	Yes	NA	NA	1_1	9个法官	47名奥运选手	1	1	9 judges	47 Olympians	1	103	1
cMorals	owrf964	Male	21	cMorals1	NA	104	1	1	104	29	6	test	key	500	NA	True	k	3771	No	NA	NA	1_1	1个孤儿	1位成年人	1	1	an orphan	an adult	1	104	1
cMorals	owrf964	Male	21	cMorals1	NA	105	1	1	105	2148	6	test	key	500	NA	True	d	2411.00000000023	Yes	NA	NA	1_1	49个流氓	5个流氓	1	1	49 hooligans	5 hooligans	1	105	1
cMorals	owrf964	Male	21	cMorals1	NA	106	1	1	106	2802	6	test	key	500	NA	True	d	2181	Yes	NA	NA	1_1	51个罪犯	3个恋童癖	1	1	51 convicts	3 pedophiles	1	106	1
cMorals	owrf964	Male	21	cMorals1	NA	107	1	1	107	1571	6	test	key	500	NA	True	d	2248	Yes	NA	NA	1_1	3位大学生	50位老人	1	1	3 university students	50 elderly people	1	107	1
cMorals	owrf964	Male	21	cMorals1	NA	108	1	1	108	444	6	test	key	500	NA	True	d	2006	Yes	NA	NA	1_1	1位修女	1位刺客	1	1	a nun	an assassin	1	108	1
cMorals	owrf964	Male	21	cMorals1	NA	109	1	1	109	4036	6	test	key	500	NA	True	k	8504	No	NA	NA	1_1	8位恐怖分子	3个恋童癖	1	1	8 terrorists	3 pedophiles	1	109	1
cMorals	owrf964	Male	21	cMorals1	NA	110	1	1	110	4053	6	test	key	500	NA	True	k	17827	No	NA	NA	1_1	8位恐怖分子	1位导师	1	1	8 terrorists	a mentor	1	110	1
cMorals	owrf964	Male	21	cMorals1	NA	111	1	1	111	1466	6	test	key	500	NA	True	k	1756.99999999977	No	NA	NA	1_1	3个奥运选手	3位大学生	1	1	3 Olympians	3 university students	1	111	1
cMorals	owrf964	Male	21	cMorals1	NA	112	1	1	112	3254	6	test	key	500	NA	True	d	3727.00000000023	Yes	NA	NA	1_1	5个孤儿	1个孤儿	1	1	5 orphans	an orphan	1	112	1
cMorals	owrf964	Male	21	cMorals1	NA	113	1	1	113	2426	6	test	key	500	NA	True	k	9439	No	NA	NA	1_1	4位修女	6个老人	1	1	4 nuns	6 elderly people	1	113	1
cMorals	owrf964	Male	21	cMorals1	NA	114	1	1	114	49	6	test	key	500	NA	True	d	2534	Yes	NA	NA	1_1	1个孤儿	53个强奸犯	1	1	an orphan	53 rapists	1	114	1
cMorals	owrf964	Male	21	cMorals1	NA	115	1	1	115	2400	6	test	key	500	NA	True	k	1458.00000000023	No	NA	NA	1_1	4个流浪的人	49位宇航员	1	1	4 homeless adults	49 astronauts	1	115	1
cMorals	owrf964	Male	21	cMorals1	NA	116	1	1	116	3936	6	test	key	500	NA	True	k	4021	No	NA	NA	1_1	7位罪犯	6个小偷	1	1	7 convicts	6 thieves	1	116	1
cMorals	owrf964	Male	21	cMorals1	NA	117	1	1	117	3051	6	test	key	500	NA	True	d	11895	Yes	NA	NA	1_1	52位亿万富翁	5位导师	1	1	52 billionaires	5 mentors	1	117	1
cMorals	owrf964	Male	21	cMorals1	NA	118	1	1	118	400	6	test	key	500	NA	True	d	2416	Yes	NA	NA	1_1	1位修女	7位刺客	1	1	a nun	7 assassins	1	118	1
cMorals	owrf964	Male	21	cMorals1	NA	119	1	1	119	429	6	test	key	500	NA	True	k	10585	No	NA	NA	1_1	1位修女	5位导师	1	1	a nun	5 mentors	1	119	1
cMorals	owrf964	Male	21	cMorals1	NA	120	1	1	120	4039	6	test	key	500	NA	True	k	5297	No	NA	NA	1_1	8位恐怖分子	1个孤儿	1	1	8 terrorists	an orphan	1	120	1
cMorals	mjoj200	Female	21	cMorals1	NA	1	1	1	1	3039	6	test	key	500	NA	True	k	38179.899999857	Yes	NA	NA	1_1	52位亿万富翁	5个明星	1	1	52 billionaires	5 celebrities	1	1	1
cMorals	mjoj200	Female	21	cMorals1	NA	2	1	1	2	2147	6	test	key	500	NA	True	k	38990.899999857	Yes	NA	NA	1_1	49个流氓	3个恋童癖	1	1	49 hooligans	3 pedophiles	1	2	1
cMorals	mjoj200	Female	21	cMorals1	NA	3	1	1	3	4247	6	test	key	500	NA	True	k	12066.4000000954	Yes	NA	NA	1_1	9位成年人	7位罪犯	1	1	9 adults	7 convicts	1	3	1
cMorals	mjoj200	Female	21	cMorals1	NA	4	1	1	4	114	6	test	key	500	NA	True	d	16888.5	No	NA	NA	1_1	1个小偷	1位法官	1	1	a thief	a judge	1	4	1
cMorals	mjoj200	Female	21	cMorals1	NA	5	1	1	5	2599	6	test	key	500	NA	True	d	7661.80000019073	No	NA	NA	1_1	50个小偷	49位导师	1	1	50 thieves	49 mentors	1	5	1
cMorals	mjoj200	Female	21	cMorals1	NA	6	1	1	6	3690	6	test	key	500	NA	True	k	7183.70000004768	Yes	NA	NA	1_1	6个老人	8位恐怖分子	1	1	6 elderly people	8 terrorists	1	6	1
cMorals	mjoj200	Female	21	cMorals1	NA	7	1	1	7	1634	6	test	key	500	NA	True	d	8910	No	NA	NA	1_1	47个恋童癖	5位宇航员	1	1	47 pedophiles	5 astronauts	1	7	1
cMorals	mjoj200	Female	21	cMorals1	NA	8	1	1	8	1663	6	test	key	500	NA	True	d	12589.4000000954	No	NA	NA	1_1	47个恋童癖	1个孤儿	1	1	47 pedophiles	an orphan	1	8	1
cMorals	mjoj200	Female	21	cMorals1	NA	9	1	1	9	2379	6	test	key	500	NA	True	k	11776	Yes	NA	NA	1_1	4个流浪的人	50个小偷	1	1	4 homeless adults	50 thieves	1	9	1
cMorals	mjoj200	Female	21	cMorals1	NA	10	1	1	10	454	6	test	key	500	NA	True	d	34404.2000000477	No	NA	NA	1_1	1位修女	52位亿万富翁	1	1	a nun	52 billionaires	1	10	1
cMorals	mjoj200	Female	21	cMorals1	NA	11	1	1	11	2913	6	test	key	500	NA	True	d	8780.39999985695	No	NA	NA	1_1	51位刺客	49个孤儿	1	1	51 assassins	49 orphans	1	11	1
cMorals	mjoj200	Female	21	cMorals1	NA	12	1	1	12	2245	6	test	key	500	NA	True	k	7926.59999990463	Yes	NA	NA	1_1	49位宇航员	6位瘾君子	1	1	49 astronauts	6 addicts	1	12	1
cMorals	mjoj200	Female	21	cMorals1	NA	13	1	1	13	3501	6	test	key	500	NA	True	k	5387.40000009537	Yes	NA	NA	1_1	5位宇航员	3个恋童癖	1	1	5 astronauts	3 pedophiles	1	13	1
cMorals	mjoj200	Female	21	cMorals1	NA	14	1	1	14	4162	6	test	key	500	NA	True	k	10479	Yes	NA	NA	1_1	9个法官	52位亿万富翁	1	1	9 judges	52 billionaires	1	14	1
cMorals	mjoj200	Female	21	cMorals1	NA	15	1	1	15	468	6	test	key	500	NA	True	d	8222.79999995232	No	NA	NA	1_1	1位刺客	48位修女	1	1	an assassin	48 nuns	1	15	1
cMorals	mjoj200	Female	21	cMorals1	NA	16	1	1	16	3821	6	test	key	500	NA	True	k	6145.70000004768	Yes	NA	NA	1_1	6位警察	50个小偷	1	1	6 police officers	50 thieves	1	16	1
cMorals	mjoj200	Female	21	cMorals1	NA	17	1	1	17	1106	6	test	key	500	NA	True	k	21801.5	Yes	NA	NA	1_1	1位法官	3个奥运选手	1	1	a judge	3 Olympians	1	17	1
cMorals	mjoj200	Female	21	cMorals1	NA	18	1	1	18	3331	6	test	key	500	NA	True	k	8637.89999985695	Yes	NA	NA	1_1	5个明星	8位恐怖分子	1	1	5 celebrities	8 terrorists	1	18	1
